template_id,source,pair,label,ab_text,ba_text
25,The oracle confirmed the answer.,M_T_nonequivalent,non_equivalent,The oracle will allegedly confirm the answer tomorrow.,The oracle was allegedly going to confirm the answer.
25,The oracle confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the oracle allegedly confirm the answer?,Is it alleged that the oracle confirmed the answer?
26,The pirate accepted the explanation.,N_M_equivalent,equivalent,The pirate allegedly failed to accept the explanation.,"Allegedly, the pirate failed to accept the explanation."
26,The pirate accepted the explanation.,M_T_equivalent,equivalent,The pirate will allegedly accept the explanation tomorrow.,"Allegedly, the pirate will accept the explanation tomorrow."
26,The pirate accepted the explanation.,Q_M_equivalent,equivalent,Could the pirate allegedly accept the explanation?,"Allegedly, could the pirate accept the explanation?"
26,The pirate accepted the explanation.,Q_T_equivalent,equivalent,Will the pirate accept the explanation tomorrow?,Could the pirate accept the explanation tomorrow?
26,The pirate accepted the explanation.,N_Q_nonequivalent,non_equivalent,Could the pirate fail to accept the explanation?,Is it false that the pirate accepted the explanation?
26,The pirate accepted the explanation.,N_T_nonequivalent,non_equivalent,The pirate will fail to accept the explanation tomorrow.,The pirate failed to have accepted the explanation earlier.
26,The pirate accepted the explanation.,M_T_nonequivalent,non_equivalent,The pirate will allegedly accept the explanation tomorrow.,The pirate was allegedly going to accept the explanation.
26,The pirate accepted the explanation.,Q_M_nonequivalent,non_equivalent,Could the pirate allegedly accept the explanation?,Is it alleged that the pirate accepted the explanation?
27,The teacher accepted the explanation.,N_M_equivalent,equivalent,The teacher allegedly failed to accept the explanation.,"Allegedly, the teacher failed to accept the explanation."
27,The teacher accepted the explanation.,M_T_equivalent,equivalent,The teacher will allegedly accept the explanation tomorrow.,"Allegedly, the teacher will accept the explanation tomorrow."
27,The teacher accepted the explanation.,Q_M_equivalent,equivalent,Could the teacher allegedly accept the explanation?,"Allegedly, could the teacher accept the explanation?"
27,The teacher accepted the explanation.,Q_T_equivalent,equivalent,Will the teacher accept the explanation tomorrow?,Could the teacher accept the explanation tomorrow?
27,The teacher accepted the explanation.,N_Q_nonequivalent,non_equivalent,Could the teacher fail to accept the explanation?,Is it false that the teacher accepted the explanation?
27,The teacher accepted the explanation.,N_T_nonequivalent,non_equivalent,The teacher will fail to accept the explanation tomorrow.,The teacher failed to have accepted the explanation earlier.
27,The teacher accepted the explanation.,M_T_nonequivalent,non_equivalent,The teacher will allegedly accept the explanation tomorrow.,The teacher was allegedly going to accept the explanation.
27,The teacher accepted the explanation.,Q_M_nonequivalent,non_equivalent,Could the teacher allegedly accept the explanation?,Is it alleged that the teacher accepted the explanation?
28,The doctor approved the treatment.,N_M_equivalent,equivalent,The doctor allegedly failed to approve the treatment.,"Allegedly, the doctor failed to approve the treatment."
28,The doctor approved the treatment.,M_T_equivalent,equivalent,The doctor will allegedly approve the treatment tomorrow.,"Allegedly, the doctor will approve the treatment tomorrow."
28,The doctor approved the treatment.,Q_M_equivalent,equivalent,Could the doctor allegedly approve the treatment?,"Allegedly, could the doctor approve the treatment?"
28,The doctor approved the treatment.,Q_T_equivalent,equivalent,Will the doctor approve the treatment tomorrow?,Could the doctor approve the treatment tomorrow?
28,The doctor approved the treatment.,N_Q_nonequivalent,non_equivalent,Could the doctor fail to approve the treatment?,Is it false that the doctor approved the treatment?
28,The doctor approved the treatment.,N_T_nonequivalent,non_equivalent,The doctor will fail to approve the treatment tomorrow.,The doctor failed to have approved the treatment earlier.
28,The doctor approved the treatment.,M_T_nonequivalent,non_equivalent,The doctor will allegedly approve the treatment tomorrow.,The doctor was allegedly going to approve the treatment.
28,The doctor approved the treatment.,Q_M_nonequivalent,non_equivalent,Could the doctor allegedly approve the treatment?,Is it alleged that the doctor approved the treatment?
29,The robot fixed the bug.,N_M_equivalent,equivalent,The robot allegedly failed to fix the bug.,"Allegedly, the robot failed to fix the bug."
29,The robot fixed the bug.,M_T_equivalent,equivalent,The robot will allegedly fix the bug tomorrow.,"Allegedly, the robot will fix the bug tomorrow."
29,The robot fixed the bug.,Q_M_equivalent,equivalent,Could the robot allegedly fix the bug?,"Allegedly, could the robot fix the bug?"
29,The robot fixed the bug.,Q_T_equivalent,equivalent,Will the robot fix the bug tomorrow?,Could the robot fix the bug tomorrow?
29,The robot fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the robot fail to fix the bug?,Is it false that the robot fixed the bug?
29,The robot fixed the bug.,N_T_nonequivalent,non_equivalent,The robot will fail to fix the bug tomorrow.,The robot failed to have fixed the bug earlier.
29,The robot fixed the bug.,M_T_nonequivalent,non_equivalent,The robot will allegedly fix the bug tomorrow.,The robot was allegedly going to fix the bug.
29,The robot fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the robot allegedly fix the bug?,Is it alleged that the robot fixed the bug?
30,The manager signed the treaty.,N_M_equivalent,equivalent,The manager allegedly failed to sign the treaty.,"Allegedly, the manager failed to sign the treaty."
30,The manager signed the treaty.,M_T_equivalent,equivalent,The manager will allegedly sign the treaty tomorrow.,"Allegedly, the manager will sign the treaty tomorrow."
30,The manager signed the treaty.,Q_M_equivalent,equivalent,Could the manager allegedly sign the treaty?,"Allegedly, could the manager sign the treaty?"
30,The manager signed the treaty.,Q_T_equivalent,equivalent,Will the manager sign the treaty tomorrow?,Could the manager sign the treaty tomorrow?
30,The manager signed the treaty.,N_Q_nonequivalent,non_equivalent,Could the manager fail to sign the treaty?,Is it false that the manager signed the treaty?
30,The manager signed the treaty.,N_T_nonequivalent,non_equivalent,The manager will fail to sign the treaty tomorrow.,The manager failed to have signed the treaty earlier.
30,The manager signed the treaty.,M_T_nonequivalent,non_equivalent,The manager will allegedly sign the treaty tomorrow.,The manager was allegedly going to sign the treaty.
30,The manager signed the treaty.,Q_M_nonequivalent,non_equivalent,Could the manager allegedly sign the treaty?,Is it alleged that the manager signed the treaty?
31,The researcher confirmed the answer.,N_M_equivalent,equivalent,The researcher allegedly failed to confirm the answer.,"Allegedly, the researcher failed to confirm the answer."
31,The researcher confirmed the answer.,M_T_equivalent,equivalent,The researcher will allegedly confirm the answer tomorrow.,"Allegedly, the researcher will confirm the answer tomorrow."
31,The researcher confirmed the answer.,Q_M_equivalent,equivalent,Could the researcher allegedly confirm the answer?,"Allegedly, could the researcher confirm the answer?"
31,The researcher confirmed the answer.,Q_T_equivalent,equivalent,Will the researcher confirm the answer tomorrow?,Could the researcher confirm the answer tomorrow?
31,The researcher confirmed the answer.,N_Q_nonequivalent,non_equivalent,Could the researcher fail to confirm the answer?,Is it false that the researcher confirmed the answer?
31,The researcher confirmed the answer.,N_T_nonequivalent,non_equivalent,The researcher will fail to confirm the answer tomorrow.,The researcher failed to have confirmed the answer earlier.
31,The researcher confirmed the answer.,M_T_nonequivalent,non_equivalent,The researcher will allegedly confirm the answer tomorrow.,The researcher was allegedly going to confirm the answer.
31,The researcher confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the researcher allegedly confirm the answer?,Is it alleged that the researcher confirmed the answer?
32,The alien completed the repair.,N_M_equivalent,equivalent,The alien allegedly failed to complete the repair.,"Allegedly, the alien failed to complete the repair."
32,The alien completed the repair.,M_T_equivalent,equivalent,The alien will allegedly complete the repair tomorrow.,"Allegedly, the alien will complete the repair tomorrow."
32,The alien completed the repair.,Q_M_equivalent,equivalent,Could the alien allegedly complete the repair?,"Allegedly, could the alien complete the repair?"
32,The alien completed the repair.,Q_T_equivalent,equivalent,Will the alien complete the repair tomorrow?,Could the alien complete the repair tomorrow?
32,The alien completed the repair.,N_Q_nonequivalent,non_equivalent,Could the alien fail to complete the repair?,Is it false that the alien completed the repair?
32,The alien completed the repair.,N_T_nonequivalent,non_equivalent,The alien will fail to complete the repair tomorrow.,The alien failed to have completed the repair earlier.
32,The alien completed the repair.,M_T_nonequivalent,non_equivalent,The alien will allegedly complete the repair tomorrow.,The alien was allegedly going to complete the repair.
32,The alien completed the repair.,Q_M_nonequivalent,non_equivalent,Could the alien allegedly complete the repair?,Is it alleged that the alien completed the repair?
33,The analyst opened the portal.,N_M_equivalent,equivalent,The analyst allegedly failed to open the portal.,"Allegedly, the analyst failed to open the portal."
33,The analyst opened the portal.,M_T_equivalent,equivalent,The analyst will allegedly open the portal tomorrow.,"Allegedly, the analyst will open the portal tomorrow."
33,The analyst opened the portal.,Q_M_equivalent,equivalent,Could the analyst allegedly open the portal?,"Allegedly, could the analyst open the portal?"
33,The analyst opened the portal.,Q_T_equivalent,equivalent,Will the analyst open the portal tomorrow?,Could the analyst open the portal tomorrow?
33,The analyst opened the portal.,N_Q_nonequivalent,non_equivalent,Could the analyst fail to open the portal?,Is it false that the analyst opened the portal?
33,The analyst opened the portal.,N_T_nonequivalent,non_equivalent,The analyst will fail to open the portal tomorrow.,The analyst failed to have opened the portal earlier.
33,The analyst opened the portal.,M_T_nonequivalent,non_equivalent,The analyst will allegedly open the portal tomorrow.,The analyst was allegedly going to open the portal.
33,The analyst opened the portal.,Q_M_nonequivalent,non_equivalent,Could the analyst allegedly open the portal?,Is it alleged that the analyst opened the portal?
34,The doctor opened the portal.,N_M_equivalent,equivalent,The doctor allegedly failed to open the portal.,"Allegedly, the doctor failed to open the portal."
34,The doctor opened the portal.,M_T_equivalent,equivalent,The doctor will allegedly open the portal tomorrow.,"Allegedly, the doctor will open the portal tomorrow."
34,The doctor opened the portal.,Q_M_equivalent,equivalent,Could the doctor allegedly open the portal?,"Allegedly, could the doctor open the portal?"
34,The doctor opened the portal.,Q_T_equivalent,equivalent,Will the doctor open the portal tomorrow?,Could the doctor open the portal tomorrow?
34,The doctor opened the portal.,N_Q_nonequivalent,non_equivalent,Could the doctor fail to open the portal?,Is it false that the doctor opened the portal?
34,The doctor opened the portal.,N_T_nonequivalent,non_equivalent,The doctor will fail to open the portal tomorrow.,The doctor failed to have opened the portal earlier.
34,The doctor opened the portal.,M_T_nonequivalent,non_equivalent,The doctor will allegedly open the portal tomorrow.,The doctor was allegedly going to open the portal.
34,The doctor opened the portal.,Q_M_nonequivalent,non_equivalent,Could the doctor allegedly open the portal?,Is it alleged that the doctor opened the portal?
35,The pirate fixed the bug.,N_M_equivalent,equivalent,The pirate allegedly failed to fix the bug.,"Allegedly, the pirate failed to fix the bug."
35,The pirate fixed the bug.,M_T_equivalent,equivalent,The pirate will allegedly fix the bug tomorrow.,"Allegedly, the pirate will fix the bug tomorrow."
35,The pirate fixed the bug.,Q_M_equivalent,equivalent,Could the pirate allegedly fix the bug?,"Allegedly, could the pirate fix the bug?"
35,The pirate fixed the bug.,Q_T_equivalent,equivalent,Will the pirate fix the bug tomorrow?,Could the pirate fix the bug tomorrow?
35,The pirate fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the pirate fail to fix the bug?,Is it false that the pirate fixed the bug?
35,The pirate fixed the bug.,N_T_nonequivalent,non_equivalent,The pirate will fail to fix the bug tomorrow.,The pirate failed to have fixed the bug earlier.
35,The pirate fixed the bug.,M_T_nonequivalent,non_equivalent,The pirate will allegedly fix the bug tomorrow.,The pirate was allegedly going to fix the bug.
35,The pirate fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the pirate allegedly fix the bug?,Is it alleged that the pirate fixed the bug?
36,The scientist fixed the bug.,N_M_equivalent,equivalent,The scientist allegedly failed to fix the bug.,"Allegedly, the scientist failed to fix the bug."
36,The scientist fixed the bug.,M_T_equivalent,equivalent,The scientist will allegedly fix the bug tomorrow.,"Allegedly, the scientist will fix the bug tomorrow."
36,The scientist fixed the bug.,Q_M_equivalent,equivalent,Could the scientist allegedly fix the bug?,"Allegedly, could the scientist fix the bug?"
36,The scientist fixed the bug.,Q_T_equivalent,equivalent,Will the scientist fix the bug tomorrow?,Could the scientist fix the bug tomorrow?
36,The scientist fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the scientist fail to fix the bug?,Is it false that the scientist fixed the bug?
36,The scientist fixed the bug.,N_T_nonequivalent,non_equivalent,The scientist will fail to fix the bug tomorrow.,The scientist failed to have fixed the bug earlier.
36,The scientist fixed the bug.,M_T_nonequivalent,non_equivalent,The scientist will allegedly fix the bug tomorrow.,The scientist was allegedly going to fix the bug.
36,The scientist fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the scientist allegedly fix the bug?,Is it alleged that the scientist fixed the bug?
37,The pirate confirmed the answer.,N_M_equivalent,equivalent,The pirate allegedly failed to confirm the answer.,"Allegedly, the pirate failed to confirm the answer."
37,The pirate confirmed the answer.,M_T_equivalent,equivalent,The pirate will allegedly confirm the answer tomorrow.,"Allegedly, the pirate will confirm the answer tomorrow."
37,The pirate confirmed the answer.,Q_M_equivalent,equivalent,Could the pirate allegedly confirm the answer?,"Allegedly, could the pirate confirm the answer?"
37,The pirate confirmed the answer.,Q_T_equivalent,equivalent,Will the pirate confirm the answer tomorrow?,Could the pirate confirm the answer tomorrow?
37,The pirate confirmed the answer.,N_Q_nonequivalent,non_equivalent,Could the pirate fail to confirm the answer?,Is it false that the pirate confirmed the answer?
37,The pirate confirmed the answer.,N_T_nonequivalent,non_equivalent,The pirate will fail to confirm the answer tomorrow.,The pirate failed to have confirmed the answer earlier.
37,The pirate confirmed the answer.,M_T_nonequivalent,non_equivalent,The pirate will allegedly confirm the answer tomorrow.,The pirate was allegedly going to confirm the answer.
37,The pirate confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the pirate allegedly confirm the answer?,Is it alleged that the pirate confirmed the answer?
38,The scientist confirmed the answer.,N_M_equivalent,equivalent,The scientist allegedly failed to confirm the answer.,"Allegedly, the scientist failed to confirm the answer."
38,The scientist confirmed the answer.,M_T_equivalent,equivalent,The scientist will allegedly confirm the answer tomorrow.,"Allegedly, the scientist will confirm the answer tomorrow."
38,The scientist confirmed the answer.,Q_M_equivalent,equivalent,Could the scientist allegedly confirm the answer?,"Allegedly, could the scientist confirm the answer?"
38,The scientist confirmed the answer.,Q_T_equivalent,equivalent,Will the scientist confirm the answer tomorrow?,Could the scientist confirm the answer tomorrow?
38,The scientist confirmed the answer.,N_Q_nonequivalent,non_equivalent,Could the scientist fail to confirm the answer?,Is it false that the scientist confirmed the answer?
38,The scientist confirmed the answer.,N_T_nonequivalent,non_equivalent,The scientist will fail to confirm the answer tomorrow.,The scientist failed to have confirmed the answer earlier.
38,The scientist confirmed the answer.,M_T_nonequivalent,non_equivalent,The scientist will allegedly confirm the answer tomorrow.,The scientist was allegedly going to confirm the answer.
38,The scientist confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the scientist allegedly confirm the answer?,Is it alleged that the scientist confirmed the answer?
39,The researcher completed the repair.,N_M_equivalent,equivalent,The researcher allegedly failed to complete the repair.,"Allegedly, the researcher failed to complete the repair."
39,The researcher completed the repair.,M_T_equivalent,equivalent,The researcher will allegedly complete the repair tomorrow.,"Allegedly, the researcher will complete the repair tomorrow."
39,The researcher completed the repair.,Q_M_equivalent,equivalent,Could the researcher allegedly complete the repair?,"Allegedly, could the researcher complete the repair?"
39,The researcher completed the repair.,Q_T_equivalent,equivalent,Will the researcher complete the repair tomorrow?,Could the researcher complete the repair tomorrow?
39,The researcher completed the repair.,N_Q_nonequivalent,non_equivalent,Could the researcher fail to complete the repair?,Is it false that the researcher completed the repair?
39,The researcher completed the repair.,N_T_nonequivalent,non_equivalent,The researcher will fail to complete the repair tomorrow.,The researcher failed to have completed the repair earlier.
39,The researcher completed the repair.,M_T_nonequivalent,non_equivalent,The researcher will allegedly complete the repair tomorrow.,The researcher was allegedly going to complete the repair.
39,The researcher completed the repair.,Q_M_nonequivalent,non_equivalent,Could the researcher allegedly complete the repair?,Is it alleged that the researcher completed the repair?
40,The manager accepted the explanation.,N_M_equivalent,equivalent,The manager allegedly failed to accept the explanation.,"Allegedly, the manager failed to accept the explanation."
40,The manager accepted the explanation.,M_T_equivalent,equivalent,The manager will allegedly accept the explanation tomorrow.,"Allegedly, the manager will accept the explanation tomorrow."
40,The manager accepted the explanation.,Q_M_equivalent,equivalent,Could the manager allegedly accept the explanation?,"Allegedly, could the manager accept the explanation?"
40,The manager accepted the explanation.,Q_T_equivalent,equivalent,Will the manager accept the explanation tomorrow?,Could the manager accept the explanation tomorrow?
40,The manager accepted the explanation.,N_Q_nonequivalent,non_equivalent,Could the manager fail to accept the explanation?,Is it false that the manager accepted the explanation?
40,The manager accepted the explanation.,N_T_nonequivalent,non_equivalent,The manager will fail to accept the explanation tomorrow.,The manager failed to have accepted the explanation earlier.
40,The manager accepted the explanation.,M_T_nonequivalent,non_equivalent,The manager will allegedly accept the explanation tomorrow.,The manager was allegedly going to accept the explanation.
40,The manager accepted the explanation.,Q_M_nonequivalent,non_equivalent,Could the manager allegedly accept the explanation?,Is it alleged that the manager accepted the explanation?
41,The analyst confirmed the answer.,N_M_equivalent,equivalent,The analyst allegedly failed to confirm the answer.,"Allegedly, the analyst failed to confirm the answer."
41,The analyst confirmed the answer.,M_T_equivalent,equivalent,The analyst will allegedly confirm the answer tomorrow.,"Allegedly, the analyst will confirm the answer tomorrow."
41,The analyst confirmed the answer.,Q_M_equivalent,equivalent,Could the analyst allegedly confirm the answer?,"Allegedly, could the analyst confirm the answer?"
41,The analyst confirmed the answer.,Q_T_equivalent,equivalent,Will the analyst confirm the answer tomorrow?,Could the analyst confirm the answer tomorrow?
41,The analyst confirmed the answer.,N_Q_nonequivalent,non_equivalent,Could the analyst fail to confirm the answer?,Is it false that the analyst confirmed the answer?
41,The analyst confirmed the answer.,N_T_nonequivalent,non_equivalent,The analyst will fail to confirm the answer tomorrow.,The analyst failed to have confirmed the answer earlier.
41,The analyst confirmed the answer.,M_T_nonequivalent,non_equivalent,The analyst will allegedly confirm the answer tomorrow.,The analyst was allegedly going to confirm the answer.
41,The analyst confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the analyst allegedly confirm the answer?,Is it alleged that the analyst confirmed the answer?
42,The robot opened the portal.,N_M_equivalent,equivalent,The robot allegedly failed to open the portal.,"Allegedly, the robot failed to open the portal."
42,The robot opened the portal.,M_T_equivalent,equivalent,The robot will allegedly open the portal tomorrow.,"Allegedly, the robot will open the portal tomorrow."
42,The robot opened the portal.,Q_M_equivalent,equivalent,Could the robot allegedly open the portal?,"Allegedly, could the robot open the portal?"
42,The robot opened the portal.,Q_T_equivalent,equivalent,Will the robot open the portal tomorrow?,Could the robot open the portal tomorrow?
42,The robot opened the portal.,N_Q_nonequivalent,non_equivalent,Could the robot fail to open the portal?,Is it false that the robot opened the portal?
42,The robot opened the portal.,N_T_nonequivalent,non_equivalent,The robot will fail to open the portal tomorrow.,The robot failed to have opened the portal earlier.
42,The robot opened the portal.,M_T_nonequivalent,non_equivalent,The robot will allegedly open the portal tomorrow.,The robot was allegedly going to open the portal.
42,The robot opened the portal.,Q_M_nonequivalent,non_equivalent,Could the robot allegedly open the portal?,Is it alleged that the robot opened the portal?
43,The knight fixed the bug.,N_M_equivalent,equivalent,The knight allegedly failed to fix the bug.,"Allegedly, the knight failed to fix the bug."
43,The knight fixed the bug.,M_T_equivalent,equivalent,The knight will allegedly fix the bug tomorrow.,"Allegedly, the knight will fix the bug tomorrow."
43,The knight fixed the bug.,Q_M_equivalent,equivalent,Could the knight allegedly fix the bug?,"Allegedly, could the knight fix the bug?"
43,The knight fixed the bug.,Q_T_equivalent,equivalent,Will the knight fix the bug tomorrow?,Could the knight fix the bug tomorrow?
43,The knight fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the knight fail to fix the bug?,Is it false that the knight fixed the bug?
43,The knight fixed the bug.,N_T_nonequivalent,non_equivalent,The knight will fail to fix the bug tomorrow.,The knight failed to have fixed the bug earlier.
43,The knight fixed the bug.,M_T_nonequivalent,non_equivalent,The knight will allegedly fix the bug tomorrow.,The knight was allegedly going to fix the bug.
43,The knight fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the knight allegedly fix the bug?,Is it alleged that the knight fixed the bug?
44,The alien verified the report.,N_M_equivalent,equivalent,The alien allegedly failed to verify the report.,"Allegedly, the alien failed to verify the report."
44,The alien verified the report.,M_T_equivalent,equivalent,The alien will allegedly verify the report tomorrow.,"Allegedly, the alien will verify the report tomorrow."
44,The alien verified the report.,Q_M_equivalent,equivalent,Could the alien allegedly verify the report?,"Allegedly, could the alien verify the report?"
44,The alien verified the report.,Q_T_equivalent,equivalent,Will the alien verify the report tomorrow?,Could the alien verify the report tomorrow?
44,The alien verified the report.,N_Q_nonequivalent,non_equivalent,Could the alien fail to verify the report?,Is it false that the alien verified the report?
44,The alien verified the report.,N_T_nonequivalent,non_equivalent,The alien will fail to verify the report tomorrow.,The alien failed to have verified the report earlier.
44,The alien verified the report.,M_T_nonequivalent,non_equivalent,The alien will allegedly verify the report tomorrow.,The alien was allegedly going to verify the report.
44,The alien verified the report.,Q_M_nonequivalent,non_equivalent,Could the alien allegedly verify the report?,Is it alleged that the alien verified the report?
45,The engineer confirmed the answer.,N_M_equivalent,equivalent,The engineer allegedly failed to confirm the answer.,"Allegedly, the engineer failed to confirm the answer."
45,The engineer confirmed the answer.,M_T_equivalent,equivalent,The engineer will allegedly confirm the answer tomorrow.,"Allegedly, the engineer will confirm the answer tomorrow."
45,The engineer confirmed the answer.,Q_M_equivalent,equivalent,Could the engineer allegedly confirm the answer?,"Allegedly, could the engineer confirm the answer?"
45,The engineer confirmed the answer.,Q_T_equivalent,equivalent,Will the engineer confirm the answer tomorrow?,Could the engineer confirm the answer tomorrow?
45,The engineer confirmed the answer.,N_Q_nonequivalent,non_equivalent,Could the engineer fail to confirm the answer?,Is it false that the engineer confirmed the answer?
45,The engineer confirmed the answer.,N_T_nonequivalent,non_equivalent,The engineer will fail to confirm the answer tomorrow.,The engineer failed to have confirmed the answer earlier.
45,The engineer confirmed the answer.,M_T_nonequivalent,non_equivalent,The engineer will allegedly confirm the answer tomorrow.,The engineer was allegedly going to confirm the answer.
45,The engineer confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the engineer allegedly confirm the answer?,Is it alleged that the engineer confirmed the answer?
46,The manager opened the portal.,N_M_equivalent,equivalent,The manager allegedly failed to open the portal.,"Allegedly, the manager failed to open the portal."
46,The manager opened the portal.,M_T_equivalent,equivalent,The manager will allegedly open the portal tomorrow.,"Allegedly, the manager will open the portal tomorrow."
46,The manager opened the portal.,Q_M_equivalent,equivalent,Could the manager allegedly open the portal?,"Allegedly, could the manager open the portal?"
46,The manager opened the portal.,Q_T_equivalent,equivalent,Will the manager open the portal tomorrow?,Could the manager open the portal tomorrow?
46,The manager opened the portal.,N_Q_nonequivalent,non_equivalent,Could the manager fail to open the portal?,Is it false that the manager opened the portal?
46,The manager opened the portal.,N_T_nonequivalent,non_equivalent,The manager will fail to open the portal tomorrow.,The manager failed to have opened the portal earlier.
46,The manager opened the portal.,M_T_nonequivalent,non_equivalent,The manager will allegedly open the portal tomorrow.,The manager was allegedly going to open the portal.
46,The manager opened the portal.,Q_M_nonequivalent,non_equivalent,Could the manager allegedly open the portal?,Is it alleged that the manager opened the portal?
47,The wizard completed the repair.,N_M_equivalent,equivalent,The wizard allegedly failed to complete the repair.,"Allegedly, the wizard failed to complete the repair."
47,The wizard completed the repair.,M_T_equivalent,equivalent,The wizard will allegedly complete the repair tomorrow.,"Allegedly, the wizard will complete the repair tomorrow."
47,The wizard completed the repair.,Q_M_equivalent,equivalent,Could the wizard allegedly complete the repair?,"Allegedly, could the wizard complete the repair?"
47,The wizard completed the repair.,Q_T_equivalent,equivalent,Will the wizard complete the repair tomorrow?,Could the wizard complete the repair tomorrow?
47,The wizard completed the repair.,N_Q_nonequivalent,non_equivalent,Could the wizard fail to complete the repair?,Is it false that the wizard completed the repair?
47,The wizard completed the repair.,N_T_nonequivalent,non_equivalent,The wizard will fail to complete the repair tomorrow.,The wizard failed to have completed the repair earlier.
47,The wizard completed the repair.,M_T_nonequivalent,non_equivalent,The wizard will allegedly complete the repair tomorrow.,The wizard was allegedly going to complete the repair.
47,The wizard completed the repair.,Q_M_nonequivalent,non_equivalent,Could the wizard allegedly complete the repair?,Is it alleged that the wizard completed the repair?
48,The wizard signed the treaty.,N_M_equivalent,equivalent,The wizard allegedly failed to sign the treaty.,"Allegedly, the wizard failed to sign the treaty."
48,The wizard signed the treaty.,M_T_equivalent,equivalent,The wizard will allegedly sign the treaty tomorrow.,"Allegedly, the wizard will sign the treaty tomorrow."
48,The wizard signed the treaty.,Q_M_equivalent,equivalent,Could the wizard allegedly sign the treaty?,"Allegedly, could the wizard sign the treaty?"
48,The wizard signed the treaty.,Q_T_equivalent,equivalent,Will the wizard sign the treaty tomorrow?,Could the wizard sign the treaty tomorrow?
48,The wizard signed the treaty.,N_Q_nonequivalent,non_equivalent,Could the wizard fail to sign the treaty?,Is it false that the wizard signed the treaty?
48,The wizard signed the treaty.,N_T_nonequivalent,non_equivalent,The wizard will fail to sign the treaty tomorrow.,The wizard failed to have signed the treaty earlier.
48,The wizard signed the treaty.,M_T_nonequivalent,non_equivalent,The wizard will allegedly sign the treaty tomorrow.,The wizard was allegedly going to sign the treaty.
48,The wizard signed the treaty.,Q_M_nonequivalent,non_equivalent,Could the wizard allegedly sign the treaty?,Is it alleged that the wizard signed the treaty?
49,The scientist accepted the explanation.,N_M_equivalent,equivalent,The scientist allegedly failed to accept the explanation.,"Allegedly, the scientist failed to accept the explanation."
49,The scientist accepted the explanation.,M_T_equivalent,equivalent,The scientist will allegedly accept the explanation tomorrow.,"Allegedly, the scientist will accept the explanation tomorrow."
49,The scientist accepted the explanation.,Q_M_equivalent,equivalent,Could the scientist allegedly accept the explanation?,"Allegedly, could the scientist accept the explanation?"
49,The scientist accepted the explanation.,Q_T_equivalent,equivalent,Will the scientist accept the explanation tomorrow?,Could the scientist accept the explanation tomorrow?
49,The scientist accepted the explanation.,N_Q_nonequivalent,non_equivalent,Could the scientist fail to accept the explanation?,Is it false that the scientist accepted the explanation?
49,The scientist accepted the explanation.,N_T_nonequivalent,non_equivalent,The scientist will fail to accept the explanation tomorrow.,The scientist failed to have accepted the explanation earlier.
49,The scientist accepted the explanation.,M_T_nonequivalent,non_equivalent,The scientist will allegedly accept the explanation tomorrow.,The scientist was allegedly going to accept the explanation.
49,The scientist accepted the explanation.,Q_M_nonequivalent,non_equivalent,Could the scientist allegedly accept the explanation?,Is it alleged that the scientist accepted the explanation?
50,The queen fixed the bug.,N_M_equivalent,equivalent,The queen allegedly failed to fix the bug.,"Allegedly, the queen failed to fix the bug."
50,The queen fixed the bug.,M_T_equivalent,equivalent,The queen will allegedly fix the bug tomorrow.,"Allegedly, the queen will fix the bug tomorrow."
50,The queen fixed the bug.,Q_M_equivalent,equivalent,Could the queen allegedly fix the bug?,"Allegedly, could the queen fix the bug?"
50,The queen fixed the bug.,Q_T_equivalent,equivalent,Will the queen fix the bug tomorrow?,Could the queen fix the bug tomorrow?
50,The queen fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the queen fail to fix the bug?,Is it false that the queen fixed the bug?
50,The queen fixed the bug.,N_T_nonequivalent,non_equivalent,The queen will fail to fix the bug tomorrow.,The queen failed to have fixed the bug earlier.
50,The queen fixed the bug.,M_T_nonequivalent,non_equivalent,The queen will allegedly fix the bug tomorrow.,The queen was allegedly going to fix the bug.
50,The queen fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the queen allegedly fix the bug?,Is it alleged that the queen fixed the bug?
51,The dragon fixed the bug.,N_M_equivalent,equivalent,The dragon allegedly failed to fix the bug.,"Allegedly, the dragon failed to fix the bug."
51,The dragon fixed the bug.,M_T_equivalent,equivalent,The dragon will allegedly fix the bug tomorrow.,"Allegedly, the dragon will fix the bug tomorrow."
51,The dragon fixed the bug.,Q_M_equivalent,equivalent,Could the dragon allegedly fix the bug?,"Allegedly, could the dragon fix the bug?"
