model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,target_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,2,out_of_template_freeform,same_sentence,The vaccine samples were stored at -20 degrees for six months.,,question,negative_target,1.0,question,"Same sentence:
The vaccine samples were stored at -20 degrees for six months.
Same:","The vaccine samples were stored at -20 degrees for six months.
The vaccine samples were stored at -20 degrees for six months.",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,125.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,none,0.0,,"Repeat this sentence:
Because the river flooded, the old railway station was closed by officials.
Repeated:","The old railway station was closed by officials.
The old railway station was closed by officials.
The old railway station was closed by",0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,135.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,target,1.0,question,"Repeat this sentence:
Because the river flooded, the old railway station was closed by officials.
Repeated:",This is a question that is not a question that is a question that is a question that is a question that is a question that is,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,random_norm,1.0,random_norm,"Repeat this sentence:
Because the river flooded, the old railway station was closed by officials.
Repeated:","The last time the train was stopped, the last time the train was stopped, the last time the train was stopped, the last time",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,124.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,wrong_class,1.0,tense_shift,"Repeat this sentence:
Because the river flooded, the old railway station was closed by officials.
Repeated:","The old railway station was closed by officials.
The old railway station was closed by officials.
The old railway station was closed by",0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,135.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,negative_target,1.0,question,"Repeat this sentence:
Because the river flooded, the old railway station was closed by officials.
Repeated:","The river was closed by the river to the right, and the river was closed by the river to the right.
The river was",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,none,0.0,,"Copy this sentence:
Because the river flooded, the old railway station was closed by officials.
Copy:","The river was flooded with water.
Copy:
The river was flooded with water.
Copy:
The river was flooded with",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,106.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,target,1.0,question,"Copy this sentence:
Because the river flooded, the old railway station was closed by officials.
Copy:",This is a question that is not a question that is a question that is a question that is a question that is a question that is,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,random_norm,1.0,random_norm,"Copy this sentence:
Because the river flooded, the old railway station was closed by officials.
Copy:",The new version of the new version of the new version of the new version of the new version of the new version of the new version,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,wrong_class,1.0,negation,"Copy this sentence:
Because the river flooded, the old railway station was closed by officials.
Copy:","The river was closed by the police.
Copy:
The river was closed by the police.
Copy:
The river was",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,97.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,negative_target,1.0,question,"Copy this sentence:
Because the river flooded, the old railway station was closed by officials.
Copy:","The river was closed by the river to the right, but the river was reopened by the river to the right.
The river was",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,115.0
distilgpt2,2,out_of_template_freeform,same_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,none,0.0,,"Same sentence:
Because the river flooded, the old railway station was closed by officials.
Same:","The old railway station was closed by officials.
Same:
The old railway station was closed by officials.
Same:
The",0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0
distilgpt2,2,out_of_template_freeform,same_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,target,1.0,question,"Same sentence:
Because the river flooded, the old railway station was closed by officials.
Same:","The old railway station was closed by the police.
The old railway station was closed by the police?
The answer:
No",0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,114.0
distilgpt2,2,out_of_template_freeform,same_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,random_norm,1.0,random_norm,"Same sentence:
Because the river flooded, the old railway station was closed by officials.
Same:","The old railway station was closed by officials.
The old railway station was closed by officials.
The old railway station was closed by",0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,135.0
distilgpt2,2,out_of_template_freeform,same_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,wrong_class,1.0,modality,"Same sentence:
Because the river flooded, the old railway station was closed by officials.
Same:","The old railway station was closed by officials.
Same:
The old railway station was closed by officials.
Same:
The",0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0
distilgpt2,2,out_of_template_freeform,same_sentence,"Because the river flooded, the old railway station was closed by officials.",,question,negative_target,1.0,question,"Same sentence:
Because the river flooded, the old railway station was closed by officials.
Same:","The river was closed by the river to the right.
The river was closed by the river to the right.
The river was",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,109.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,Professor Ivanova compared three models before publishing the result.,,question,none,0.0,,"Repeat this sentence:
Professor Ivanova compared three models before publishing the result.
Repeated:","Professor Ivanova compared three models before publishing the result.
Repeated:
Professor Ivanova compared three models before publishing the result.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,Professor Ivanova compared three models before publishing the result.,,question,target,1.0,question,"Repeat this sentence:
Professor Ivanova compared three models before publishing the result.
Repeated:","Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivan",0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,Professor Ivanova compared three models before publishing the result.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
Professor Ivanova compared three models before publishing the result.
Repeated:","The model was a simple, simple, and simple, and a simple, and a simple, and a simple, and a good,",0.125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,97.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,Professor Ivanova compared three models before publishing the result.,,question,wrong_class,1.0,modality,"Repeat this sentence:
Professor Ivanova compared three models before publishing the result.
Repeated:","Professor Ivanova compared three models before publishing the result.
Repeated:
Professor Ivanova compared three models before publishing the result.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,Professor Ivanova compared three models before publishing the result.,,question,negative_target,1.0,question,"Repeat this sentence:
Professor Ivanova compared three models before publishing the result.
Repeated:","The model was published in the first edition of the book.
The model was published in the first edition of the book.
The",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,copy_sentence,Professor Ivanova compared three models before publishing the result.,,question,none,0.0,,"Copy this sentence:
Professor Ivanova compared three models before publishing the result.
Copy:","Professor Ivanova compared three models before publishing the result.
Copy:
Professor Ivanova compared three models before publishing the result.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
distilgpt2,2,out_of_template_freeform,copy_sentence,Professor Ivanova compared three models before publishing the result.,,question,target,1.0,question,"Copy this sentence:
Professor Ivanova compared three models before publishing the result.
Copy:","Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivan",0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
distilgpt2,2,out_of_template_freeform,copy_sentence,Professor Ivanova compared three models before publishing the result.,,question,random_norm,1.0,random_norm,"Copy this sentence:
Professor Ivanova compared three models before publishing the result.
Copy:","Professor Ivanova's model was the first to use the model, and the first to use the model, and the first to use the",0.375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,114.0
distilgpt2,2,out_of_template_freeform,copy_sentence,Professor Ivanova compared three models before publishing the result.,,question,wrong_class,1.0,negation,"Copy this sentence:
Professor Ivanova compared three models before publishing the result.
Copy:","Professor Ivanova compared three models before publishing the result.
Copy:
Professor Ivanova compared three models before publishing the result.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
distilgpt2,2,out_of_template_freeform,copy_sentence,Professor Ivanova compared three models before publishing the result.,,question,negative_target,1.0,question,"Copy this sentence:
Professor Ivanova compared three models before publishing the result.
Copy:","The first model was published in the first edition of the book, which was published in the second edition.
The second model was published",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,137.0
distilgpt2,2,out_of_template_freeform,same_sentence,Professor Ivanova compared three models before publishing the result.,,question,none,0.0,,"Same sentence:
Professor Ivanova compared three models before publishing the result.
Same:","Professor Ivanova compared three models before publishing the result.
Same:
Professor Ivanova compared three models before publishing the result.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
distilgpt2,2,out_of_template_freeform,same_sentence,Professor Ivanova compared three models before publishing the result.,,question,target,1.0,question,"Same sentence:
Professor Ivanova compared three models before publishing the result.
Same:","Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivanova:
Professor Ivan",0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
distilgpt2,2,out_of_template_freeform,same_sentence,Professor Ivanova compared three models before publishing the result.,,question,random_norm,1.0,random_norm,"Same sentence:
Professor Ivanova compared three models before publishing the result.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,same_sentence,Professor Ivanova compared three models before publishing the result.,,question,wrong_class,1.0,tense_shift,"Same sentence:
Professor Ivanova compared three models before publishing the result.
Same:","Professor Ivanova compared three models before publishing the result.
Same:
Professor Ivanova compared three models before publishing the result.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
distilgpt2,2,out_of_template_freeform,same_sentence,Professor Ivanova compared three models before publishing the result.,,question,negative_target,1.0,question,"Same sentence:
Professor Ivanova compared three models before publishing the result.
Same:","The model was published in the first edition of the book.
The model was published in the first edition of the book.
The",0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,none,0.0,,"Repeat this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:
The satellite that crossed the equ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,target,1.0,question,"Repeat this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:","The satellite that was not a satellite?
The answer:
The answer:
The answer:
The answer:
The answer",0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:","The satellite that was not detected at 03:00, but the satellite was not detected at 03:00, but the satellite was not",0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,116.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,wrong_class,1.0,modality,"Repeat this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:
The satellite that crossed the equ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,negative_target,1.0,question,"Repeat this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Repeated:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
The satellite that crossed the equator at 03:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,none,0.0,,"Copy this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,target,1.0,question,"Copy this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:","This is a very simple question.
The answer is no.
The answer is no?
No?
No?
No",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,78.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,random_norm,1.0,random_norm,"Copy this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,wrong_class,1.0,negation,"Copy this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,negative_target,1.0,question,"Copy this sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Copy:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,same_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,none,0.0,,"Same sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,same_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,target,1.0,question,"Same sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:","The same?
The same?
The same?
The same?
The same?
The same?
The same?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0
distilgpt2,2,out_of_template_freeform,same_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,random_norm,1.0,random_norm,"Same sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,same_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,wrong_class,1.0,negation,"Same sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:
The satellite that crossed the equator",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,same_sentence,The satellite that crossed the equator at 03:17 transmitted a weak signal.,,question,negative_target,1.0,question,"Same sentence:
The satellite that crossed the equator at 03:17 transmitted a weak signal.
Same:","The satellite that crossed the equator at 03:17 transmitted a weak signal.
The satellite that crossed the equator at 03:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,none,0.0,,"Repeat this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Repeated:","The manuscript was found under the library stairs.
The manuscript was found under the library stairs.
The manuscript was found under the library",0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,144.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,target,1.0,question,"Repeat this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Repeated:","A:
A:
A:
A:
A:
A:
A:
A:
A:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Repeated:","This sentence:
This sentence:
This sentence:
This sentence:
This sentence:
This sentence:
This sentence:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,wrong_class,1.0,modality,"Repeat this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Repeated:","A manuscript written in 1894 was discovered under the library stairs.
Repeated:
A manuscript written in 1894 was discovered under",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,129.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,negative_target,1.0,question,"Repeat this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Repeated:","The manuscript was discovered under the library stairs.
The manuscript was discovered under the library stairs.
The manuscript was discovered under the library stairs",0.7142857142857143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,166.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,none,0.0,,"Copy this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Copy:","The manuscript was found under the library stairs.
Copy:
The manuscript was found under the library stairs.
Copy:
The",0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,117.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,target,1.0,question,"Copy this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Copy:",A manuscript written in 1894 by a student of the student of the student of the student of the student of the student of the student,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,random_norm,1.0,random_norm,"Copy this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Copy:","The manuscript was discovered under the library stairs.
The manuscript was discovered under the library stairs.
The manuscript was discovered under the library",0.7142857142857143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,159.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,wrong_class,1.0,modality,"Copy this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Copy:","The manuscript was discovered under the library stairs.
Copy:
The manuscript was discovered under the library stairs.
Copy:
The",0.7142857142857143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,127.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,negative_target,1.0,question,"Copy this sentence:
A manuscript written in 1894 was discovered under the library stairs.
Copy:","The manuscript was found in the library stairs.
The manuscript was found in the library stairs.
The manuscript was found in the library stairs",0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,142.0
distilgpt2,2,out_of_template_freeform,same_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,none,0.0,,"Same sentence:
A manuscript written in 1894 was discovered under the library stairs.
Same:","A manuscript written in 1894 was discovered under the library stairs.
Same:
A manuscript written in 1894 was discovered under the",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,129.0
distilgpt2,2,out_of_template_freeform,same_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,target,1.0,question,"Same sentence:
A manuscript written in 1894 was discovered under the library stairs.
Same:","A:
A:
A:
A:
A:
A:
A:
A:
A:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
distilgpt2,2,out_of_template_freeform,same_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,random_norm,1.0,random_norm,"Same sentence:
A manuscript written in 1894 was discovered under the library stairs.
Same:",A manuscript written in 1894 was found in the basement of the same house in the same house in the same house in the same house,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,126.0
distilgpt2,2,out_of_template_freeform,same_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,wrong_class,1.0,negation,"Same sentence:
A manuscript written in 1894 was discovered under the library stairs.
Same:","A manuscript written in 1894 was discovered under the library stairs.
Same:
A manuscript written in 1894 was discovered under the",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,129.0
distilgpt2,2,out_of_template_freeform,same_sentence,A manuscript written in 1894 was discovered under the library stairs.,,question,negative_target,1.0,question,"Same sentence:
A manuscript written in 1894 was discovered under the library stairs.
Same:","The manuscript was found in the library stairs.
The manuscript was found in the library stairs.
The manuscript was found in the library",0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,135.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,none,0.0,,"Repeat this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Repeated:","The generator behind the clinic stopped.
The generator behind the clinic stopped.
The generator behind the clinic stopped.
The generator behind",0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,target,1.0,question,"Repeat this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Repeated:","This is a question that is not answered.
What is the child's answer?
Answer:
Answer:
Answer:",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,92.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,random_norm,1.0,random_norm,"Repeat this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Repeated:","The children were not.
The children were not.
The children were not.
The children were not.
The children were",0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,109.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,wrong_class,1.0,tense_shift,"Repeat this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Repeated:","The generator behind the clinic stopped.
The generator behind the clinic stopped.
The generator behind the clinic stopped.
The generator behind",0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,negative_target,1.0,question,"Repeat this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Repeated:","The children were sleeping, the generator behind the clinic stopped.
The children were sleeping, the generator behind the clinic stopped.
The",0.8571428571428571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,141.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,none,0.0,,"Copy this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Copy:","The generator behind the clinic stopped.
Copy:
The generator behind the clinic stopped.
Copy:
The generator behind the clinic",0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,target,1.0,question,"Copy this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Copy:","This is a question that I have no answer.
I have no answer?
I don't know?
I don't know",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,86.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,random_norm,1.0,random_norm,"Copy this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Copy:","The children were in the same room with the same sentence, and the same sentence, the same sentence, and the same sentence, the",0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,127.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,wrong_class,1.0,negation,"Copy this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Copy:","The generator was not working.
Copy:
The generator was working.
Copy:
The generator was working.
Copy:",0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,102.0
distilgpt2,2,out_of_template_freeform,copy_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,negative_target,1.0,question,"Copy this sentence:
While the children were sleeping, the generator behind the clinic stopped.
Copy:","The children were sleeping, the generator behind the clinic stopped.
The children were sleeping, the generator behind the clinic stopped.
The",0.8571428571428571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,141.0
distilgpt2,2,out_of_template_freeform,same_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,none,0.0,,"Same sentence:
While the children were sleeping, the generator behind the clinic stopped.
Same:","The children were sleeping, the generator behind the clinic stopped.
Same:
The children were sleeping, the generator behind the clinic stopped",0.8571428571428571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,142.0
distilgpt2,2,out_of_template_freeform,same_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,target,1.0,question,"Same sentence:
While the children were sleeping, the generator behind the clinic stopped.
Same:","The child was a child.
The child was a child?
The answer:
No.
The answer:
No?",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0
distilgpt2,2,out_of_template_freeform,same_sentence,"While the children were sleeping, the generator behind the clinic stopped.",,question,random_norm,1.0,random_norm,"Same sentence:
While the children were sleeping, the generator behind the clinic stopped.
Same:","The children were asleep.
The children were asleep.
The children were asleep.
The children were asleep.
The children were",0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,121.0
