model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,target_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,0,out_of_template_freeform,repeat_sentence,The botanist labeled the sample.,,question,negative_target,1.5,question,"Repeat this sentence:
The botanist labeled the sample.
Repeated:",The botanist labeled the botanist labeled the botan.,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,none,0.0,,"Copy this sentence:
The botanist labeled the sample.
Copy:","The botanist labeled the sample.
Copy:
The botanist labeled the sample.
Copy:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,target,1.5,question,"Copy this sentence:
The botanist labeled the sample.
Copy:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,random_norm,1.5,random_norm,"Copy this sentence:
The botanist labeled the sample.
Copy:",paste the sample from the sample from the sample from the sample from the sample from the sample from the sample from the sample from the sample from,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,wrong_class,1.5,negation,"Copy this sentence:
The botanist labeled the sample.
Copy:","The botanist labeled the sample.
Copy:
The botanist labeled the sample.
Copy:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,negative_target,1.5,question,"Copy this sentence:
The botanist labeled the sample.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,none,0.0,,"Same sentence:
The botanist labeled the sample.
Same:","The botanist labeled the sample.
Same:
The botanist labeled the sample.
Same:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,0,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,target,1.5,question,"Same sentence:
The botanist labeled the sample.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,random_norm,1.5,random_norm,"Same sentence:
The botanist labeled the sample.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,wrong_class,1.5,modality,"Same sentence:
The botanist labeled the sample.
Same:","The botanist labeled the sample.
Same:
The botanist labeled the sample.
Same:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,0,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,negative_target,1.5,question,"Same sentence:
The botanist labeled the sample.
Same:",The botanist labeled the botanist labeled the botan.,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,none,0.0,,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
Repeated:
The courier delivered the package.
Repeated:
The courier delivered the package",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,target,1.5,question,"Repeat this sentence:
The courier delivered the package.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,random_norm,1.5,random_norm,"Repeat this sentence:
The courier delivered the package.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,wrong_class,1.5,tense_shift,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
Repeated:
The courier delivered the package.
Repeated:
The courier delivered the package",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,negative_target,1.5,question,"Repeat this sentence:
The courier delivered the package.
Repeated:",The courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,none,0.0,,"Copy this sentence:
The courier delivered the package.
Copy:","The courier delivered the package.
Copy:
The courier delivered the package.
Copy:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,target,1.5,question,"Copy this sentence:
The courier delivered the package.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,random_norm,1.5,random_norm,"Copy this sentence:
The courier delivered the package.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,wrong_class,1.5,modality,"Copy this sentence:
The courier delivered the package.
Copy:","The courier delivered the package.
Copy:
The courier delivered the package.
Copy:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,negative_target,1.5,question,"Copy this sentence:
The courier delivered the package.
Copy:",The courier delivered the courier delivered the courier to the courier to the courier to the courier to the courier to the courier to the courier to,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0
distilgpt2,0,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,none,0.0,,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,target,1.5,question,"Same sentence:
The courier delivered the package.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,random_norm,1.5,random_norm,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
The courier delivered the package.
The courier delivered the package.
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
distilgpt2,0,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,wrong_class,1.5,tense_shift,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,negative_target,1.5,question,"Same sentence:
The courier delivered the package.
Same:",The courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered the courier delivered,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,none,0.0,,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","A programmer fixed the bug.
Repeated:
A programmer fixed the bug.
Repeated:
A programmer fixed the bug",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,target,1.5,question,"Repeat this sentence:
A programmer fixed the bug.
Repeated:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,random_norm,1.5,random_norm,"Repeat this sentence:
A programmer fixed the bug.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,wrong_class,1.5,tense_shift,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","A programmer fixed the bug.
Repeated:
A programmer fixed the bug.
Repeated:
A programmer fixed the bug",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,negative_target,1.5,question,"Repeat this sentence:
A programmer fixed the bug.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,none,0.0,,"Copy this sentence:
A programmer fixed the bug.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,target,1.5,question,"Copy this sentence:
A programmer fixed the bug.
Copy:","?




?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,random_norm,1.5,random_norm,"Copy this sentence:
A programmer fixed the bug.
Copy:","The code of the code.
The code.
The code.
The code.
The code.
The code.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,wrong_class,1.5,negation,"Copy this sentence:
A programmer fixed the bug.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,negative_target,1.5,question,"Copy this sentence:
A programmer fixed the bug.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,none,0.0,,"Same sentence:
A programmer fixed the bug.
Same:","A programmer fixed the bug.
Same:
A programmer fixed the bug.
Same:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,target,1.5,question,"Same sentence:
A programmer fixed the bug.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,random_norm,1.5,random_norm,"Same sentence:
A programmer fixed the bug.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,wrong_class,1.5,modality,"Same sentence:
A programmer fixed the bug.
Same:","A programmer fixed the bug.
Same:
A programmer fixed the bug.
Same:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,negative_target,1.5,question,"Same sentence:
A programmer fixed the bug.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,none,0.0,,"Repeat this sentence:
The pianist played the melody.
Repeated:","The pianist played the melody.
Repeated:
The pianist played the melody.
Repeated:
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,target,1.5,question,"Repeat this sentence:
The pianist played the melody.
Repeated:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,random_norm,1.5,random_norm,"Repeat this sentence:
The pianist played the melody.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,wrong_class,1.5,negation,"Repeat this sentence:
The pianist played the melody.
Repeated:","The pianist played the melody.
Repeated:
The pianist played the melody.
Repeated:
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,negative_target,1.5,question,"Repeat this sentence:
The pianist played the melody.
Repeated:",The piano was played.,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,none,0.0,,"Copy this sentence:
The pianist played the melody.
Copy:","The pianist played the melody.
Copy:
The pianist played the melody.
Copy:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,target,1.5,question,"Copy this sentence:
The pianist played the melody.
Copy:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,random_norm,1.5,random_norm,"Copy this sentence:
The pianist played the melody.
Copy:","The piano is a piano.
The piano is a piano.
The piano is a piano.
The piano is a piano.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,wrong_class,1.5,modality,"Copy this sentence:
The pianist played the melody.
Copy:","The pianist played the melody.
Copy:
The pianist played the melody.
Copy:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,negative_target,1.5,question,"Copy this sentence:
The pianist played the melody.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,none,0.0,,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
Same:
The pianist played the melody.
Same:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,target,1.5,question,"Same sentence:
The pianist played the melody.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,random_norm,1.5,random_norm,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
The pianist played the melody.
The pianist played the melody.
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,wrong_class,1.5,modality,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
Same:
The pianist played the melody.
Same:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,negative_target,1.5,question,"Same sentence:
The pianist played the melody.
Same:","The pianist played the piano.
The pianist played the piano.
The pianist played the piano.
The pianist",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,none,0.0,,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
Repeated:
The guard locked the gate.
Repeated:
The guard locked the gate",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,target,1.5,question,"Repeat this sentence:
The guard locked the gate.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,random_norm,1.5,random_norm,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked gate.
The guard locked the gate.
The guard locked the gate.
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,wrong_class,1.5,modality,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
Repeated:
The guard locked the gate.
Repeated:
The guard locked the gate",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,negative_target,1.5,question,"Repeat this sentence:
The guard locked the gate.
Repeated:",The guard locked the guard.,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The guard locked the gate.,,question,none,0.0,,"Copy this sentence:
The guard locked the gate.
Copy:","The guard locked the gate.
Copy:
The guard locked the gate.
Copy:
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The guard locked the gate.,,question,target,1.5,question,"Copy this sentence:
The guard locked the gate.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The guard locked the gate.,,question,random_norm,1.5,random_norm,"Copy this sentence:
The guard locked the gate.
Copy:",The guard of the guard of the guard of the guard of the guard of the guard of the guard of the guard of the guard of,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The guard locked the gate.,,question,wrong_class,1.5,tense_shift,"Copy this sentence:
The guard locked the gate.
Copy:","The guard locked the gate.
Copy:
The guard locked the gate.
Copy:
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The guard locked the gate.,,question,negative_target,1.5,question,"Copy this sentence:
The guard locked the gate.
Copy:","The guard closed the gate.
The guard closed the guard.

The guard closed the guard.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
distilgpt2,0,out_of_template_freeform,same_sentence,The guard locked the gate.,,question,none,0.0,,"Same sentence:
The guard locked the gate.
Same:","The guard locked the gate.
Same:
The guard locked the gate.
Same:
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
distilgpt2,0,out_of_template_freeform,same_sentence,The guard locked the gate.,,question,target,1.5,question,"Same sentence:
The guard locked the gate.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,The guard locked the gate.,,question,random_norm,1.5,random_norm,"Same sentence:
The guard locked the gate.
Same:","The guard locked the gate.
The guard locked the gate.
The guard locked the gate.
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
distilgpt2,0,out_of_template_freeform,same_sentence,The guard locked the gate.,,question,wrong_class,1.5,tense_shift,"Same sentence:
The guard locked the gate.
Same:","The guard locked the gate.
Same:
The guard locked the gate.
Same:
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
distilgpt2,0,out_of_template_freeform,same_sentence,The guard locked the gate.,,question,negative_target,1.5,question,"Same sentence:
The guard locked the gate.
Same:",The guard locked the guard locked the guard locked the guard locked the guard locked the guard.,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A scientist weighed the powder.,,question,none,0.0,,"Repeat this sentence:
A scientist weighed the powder.
Repeated:","The scientist weighed the powder.
Repeated:
The scientist weighed the powder.
Repeated:
The scientist weighed the powder",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A scientist weighed the powder.,,question,target,1.5,question,"Repeat this sentence:
A scientist weighed the powder.
Repeated:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A scientist weighed the powder.,,question,random_norm,1.5,random_norm,"Repeat this sentence:
A scientist weighed the powder.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A scientist weighed the powder.,,question,wrong_class,1.5,tense_shift,"Repeat this sentence:
A scientist weighed the powder.
Repeated:","The scientist weighed the powder.
Repeated:
The scientist weighed the powder.
Repeated:
The scientist weighed the powder",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A scientist weighed the powder.,,question,negative_target,1.5,question,"Repeat this sentence:
A scientist weighed the powder.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A scientist weighed the powder.,,question,none,0.0,,"Copy this sentence:
A scientist weighed the powder.
Copy:","The powder was a powder that was used to make a small amount of powder.
Copy:
The powder was a powder that was",0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,110.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A scientist weighed the powder.,,question,target,1.5,question,"Copy this sentence:
A scientist weighed the powder.
Copy:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A scientist weighed the powder.,,question,random_norm,1.5,random_norm,"Copy this sentence:
A scientist weighed the powder.
Copy:",The paper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A scientist weighed the powder.,,question,wrong_class,1.5,modality,"Copy this sentence:
A scientist weighed the powder.
Copy:","The powder was a powder that was used to make a small amount of powder.
Copy:
The powder was a powder that was",0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,110.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A scientist weighed the powder.,,question,negative_target,1.5,question,"Copy this sentence:
A scientist weighed the powder.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,A scientist weighed the powder.,,question,none,0.0,,"Same sentence:
A scientist weighed the powder.
Same:","A scientist weighed the powder.
Same:
A scientist weighed the powder.
Same:
A scientist weighed the powder.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
distilgpt2,0,out_of_template_freeform,same_sentence,A scientist weighed the powder.,,question,target,1.5,question,"Same sentence:
A scientist weighed the powder.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,A scientist weighed the powder.,,question,random_norm,1.5,random_norm,"Same sentence:
A scientist weighed the powder.
Same:","A scientist weighed the powder.
A scientist weighed the powder.
A scientist weighed the
A scientist
A scientist
A scientist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,out_of_template_freeform,same_sentence,A scientist weighed the powder.,,question,wrong_class,1.5,tense_shift,"Same sentence:
A scientist weighed the powder.
Same:","A scientist weighed the powder.
Same:
A scientist weighed the powder.
Same:
A scientist weighed the powder.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
distilgpt2,0,out_of_template_freeform,same_sentence,A scientist weighed the powder.,,question,negative_target,1.5,question,"Same sentence:
A scientist weighed the powder.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The tailor adjusted the jacket.,,question,none,0.0,,"Repeat this sentence:
The tailor adjusted the jacket.
Repeated:","The tailor adjusted the jacket.
Repeated:
The tailor adjusted the jacket.
Repeated:
The tailor adjusted the jacket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The tailor adjusted the jacket.,,question,target,1.5,question,"Repeat this sentence:
The tailor adjusted the jacket.
Repeated:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The tailor adjusted the jacket.,,question,random_norm,1.5,random_norm,"Repeat this sentence:
The tailor adjusted the jacket.
Repeated:","The tailor adjusted the jacket.
The tailor adjusted the jacket.
The tailor adjusted the jacket.
The tailor adjusted the jacket.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The tailor adjusted the jacket.,,question,wrong_class,1.5,tense_shift,"Repeat this sentence:
The tailor adjusted the jacket.
Repeated:","The tailor adjusted the jacket.
Repeated:
The tailor adjusted the jacket.
Repeated:
The tailor adjusted the jacket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The tailor adjusted the jacket.,,question,negative_target,1.5,question,"Repeat this sentence:
The tailor adjusted the jacket.
Repeated:",The tailor adjusted the jacket.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The tailor adjusted the jacket.,,question,none,0.0,,"Copy this sentence:
The tailor adjusted the jacket.
Copy:","The tailor adjusted the jacket.
Copy:
The tailor adjusted the jacket.
Copy:
The tailor adjusted the jacket.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The tailor adjusted the jacket.,,question,target,1.5,question,"Copy this sentence:
The tailor adjusted the jacket.
Copy:",?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The tailor adjusted the jacket.,,question,random_norm,1.5,random_norm,"Copy this sentence:
The tailor adjusted the jacket.
Copy:","This is the jacket.
This is the jacket.
This is the jacket.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
